protocol,learner,seed,horizon_s,n,prevalence,auprc,lift,auroc,ece,brier
chunk_grouped,tcn,0,1.0,8586,0.06790123456790123,0.16756749285311173,2.4678121674731,0.7554371227427793,0.021978232206899526,0.06122890549210495
chunk_grouped,tcn,0,2.0,8586,0.12578616352201258,0.2769808424910495,2.2019976978038436,0.7462337537377505,0.03103872711581282,0.10254094590004077
chunk_grouped,tcn,0,3.0,8586,0.1762170976007454,0.3585979521885102,2.034978200588598,0.7428449642660542,0.04051998485337041,0.13255935964469928
chunk_grouped,tcn,0,5.0,8586,0.2612392266480317,0.4752028785072231,1.8190333994039312,0.7396486864840387,0.04479446048478883,0.16985371558248344
chunk_grouped,tcn,1,0.5,8586,0.03715350570696482,0.09807406939146632,2.639698933527053,0.761912472181385,0.013006310480445687,0.035204009728592195
chunk_grouped,tcn,1,1.0,8586,0.06790123456790123,0.16184428529944703,2.3835249289554925,0.7484532494139741,0.023560295058052048,0.061866819554793034
chunk_grouped,tcn,1,2.0,8586,0.12578616352201258,0.2728770032499076,2.1693721758367652,0.7410902142483544,0.03378178637788036,0.10320439509116934
chunk_grouped,tcn,1,3.0,8586,0.1762170976007454,0.35929590663167843,2.0389389651947067,0.7403519841098154,0.040974442189094656,0.1328700611656359
chunk_grouped,tcn,1,5.0,8586,0.2612392266480317,0.47785433054998017,1.8291829166750466,0.7385343537998541,0.0493305589654022,0.1704570201803061
chunk_grouped,transformer,0,0.5,8586,0.03715350570696482,0.10108984853779823,2.7208697164436857,0.766596465230002,0.01411578085576352,0.035108473089632164
chunk_grouped,transformer,0,1.0,8586,0.06790123456790123,0.16135654262577115,2.376341809579539,0.7435847920666114,0.022069879978263457,0.06120805634269899
chunk_grouped,transformer,0,2.0,8586,0.12578616352201258,0.2758405240134828,2.1929321659071883,0.7425906188629343,0.03347130138197064,0.10293765403435891
chunk_grouped,transformer,0,3.0,8586,0.1762170976007454,0.35484108041221035,2.0136586360999593,0.7417994516443521,0.04468044118672408,0.1333456318785591
chunk_grouped,transformer,0,5.0,8586,0.2612392266480317,0.46881991067163814,1.7945999790578178,0.7371456200308293,0.059385623953821715,0.17315099942650797
chunk_grouped,transformer,1,0.5,8586,0.03715350570696482,0.09049362664756458,2.4356685843134467,0.7291000628324347,0.019605303217474463,0.035579138782740875
chunk_grouped,transformer,1,1.0,8586,0.06790123456790123,0.1487377652774745,2.1905016340864427,0.7123614022100203,0.028686463464925312,0.06228917100957688
chunk_grouped,transformer,1,2.0,8586,0.12578616352201258,0.25648756209795937,2.039076118678777,0.7212533676762295,0.04093369107104225,0.10540962918377858
chunk_grouped,transformer,1,3.0,8586,0.1762170976007454,0.33360654327567835,1.8931564973991901,0.7163448146134229,0.04955302187537303,0.13693322503848995
chunk_grouped,transformer,1,5.0,8586,0.2612392266480317,0.45367877434830783,1.7366410862927202,0.7174471505548926,0.06341911709700157,0.17672384824549
blocked_purged,a3,0,0.5,8586,0.03715350570696482,0.06752526401446068,1.8174668239127256,0.6941907110379183,0.35824733934257674,0.32400530620994816
blocked_purged,a3,0,1.0,8586,0.06790123456790123,0.11634776147249895,1.7134852144131665,0.6887807295248844,0.34384558947388183,0.3162006476154253
blocked_purged,a3,0,2.0,8586,0.12578616352201258,0.20384406432276894,1.6205603113660132,0.6824927095360749,0.3229976975568075,0.3058988866336251
blocked_purged,a3,0,3.0,8586,0.1762170976007454,0.2720311856264344,1.543727534559528,0.6752142630404537,0.30890498849554504,0.30184846936193943
blocked_purged,a3,0,5.0,8586,0.2612392266480317,0.37433207645352806,1.4329091433036076,0.6659662316570711,0.2923664373657989,0.3036042252176912
blocked_purged,lr,0,0.5,8586,0.03715350570696482,0.1001213833744149,2.6948031274380138,0.7691713816272198,0.007063228436258357,0.03473519519627306
blocked_purged,lr,0,1.0,8586,0.06790123456790123,0.1616413871565593,2.3805367926693277,0.7577720104531985,0.012679611799475486,0.060684707274353246
blocked_purged,lr,0,2.0,8586,0.12578616352201258,0.2693110359048127,2.141022735443261,0.7491681963071518,0.01936440053547775,0.1019896198663635
blocked_purged,lr,0,3.0,8586,0.1762170976007454,0.35056730333874,1.9894057280016006,0.743074045393292,0.022760266733073447,0.13161663861987696
blocked_purged,lr,0,5.0,8586,0.2612392266480317,0.4642942344715429,1.7772761021723884,0.73627476207971,0.03128965094054212,0.1700658457657318
blocked_purged,lr,1,0.5,8586,0.03715350570696482,0.1001213833744149,2.6948031274380138,0.7691713816272198,0.007063228436258357,0.03473519519627306
blocked_purged,lr,1,1.0,8586,0.06790123456790123,0.1616413871565593,2.3805367926693277,0.7577720104531985,0.012679611799475486,0.060684707274353246
blocked_purged,lr,1,2.0,8586,0.12578616352201258,0.2693110359048127,2.141022735443261,0.7491681963071518,0.01936440053547775,0.1019896198663635
blocked_purged,lr,1,3.0,8586,0.1762170976007454,0.35056730333874,1.9894057280016006,0.743074045393292,0.022760266733073447,0.13161663861987696
blocked_purged,lr,1,5.0,8586,0.2612392266480317,0.4642942344715429,1.7772761021723884,0.73627476207971,0.03128965094054212,0.1700658457657318
blocked_purged,lr,2,0.5,8586,0.03715350570696482,0.1001213833744149,2.6948031274380138,0.7691713816272198,0.007063228436258357,0.03473519519627306
blocked_purged,lr,2,1.0,8586,0.06790123456790123,0.1616413871565593,2.3805367926693277,0.7577720104531985,0.012679611799475486,0.060684707274353246
blocked_purged,lr,2,2.0,8586,0.12578616352201258,0.2693110359048127,2.141022735443261,0.7491681963071518,0.01936440053547775,0.1019896198663635
blocked_purged,lr,2,3.0,8586,0.1762170976007454,0.35056730333874,1.9894057280016006,0.743074045393292,0.022760266733073447,0.13161663861987696
blocked_purged,lr,2,5.0,8586,0.2612392266480317,0.4642942344715429,1.7772761021723884,0.73627476207971,0.03128965094054212,0.1700658457657318
blocked_purged,lgbm,0,0.5,8586,0.03715350570696482,0.09539555469780132,2.567605744938314,0.7632009731633078,0.019179071274632843,0.035529516252574195
blocked_purged,lgbm,0,1.0,8586,0.06790123456790123,0.16689534771568404,2.4579133027218925,0.7599287917116844,0.03344993962045269,0.06203864522767606
blocked_purged,lgbm,0,2.0,8586,0.12578616352201258,0.2727571209789664,2.168419111782783,0.7490220169543378,0.058175926473207226,0.10657041274031692
blocked_purged,lgbm,0,3.0,8586,0.1762170976007454,0.3502427878009962,1.987564161308231,0.7424063787997307,0.0688401574093614,0.13998565204073876
blocked_purged,lgbm,0,5.0,8586,0.2612392266480317,0.47062576341727813,1.8015126191265047,0.7406868278833956,0.08918002997721075,0.18216133406459306
blocked_purged,lgbm,1,0.5,8586,0.03715350570696482,0.0930940171529734,2.505659032211378,0.7666376077716555,0.02114085541301517,0.035547221911252806
blocked_purged,lgbm,1,1.0,8586,0.06790123456790123,0.16574716642229773,2.4410037236738393,0.7651223844231656,0.03531711533680325,0.06198423308720751
blocked_purged,lgbm,1,2.0,8586,0.12578616352201258,0.27230955226304915,2.164860940491241,0.7542049076787951,0.051461553406112664,0.10587093458881278
blocked_purged,lgbm,1,3.0,8586,0.1762170976007454,0.3522049999044038,1.9986993583471324,0.7459560850124128,0.06651987198713591,0.13862997516348569
blocked_purged,lgbm,1,5.0,8586,0.2612392266480317,0.46977349184215916,1.7982502010507262,0.7396323095750305,0.09009169533418782,0.1821258059069334
