cap,did,lat,lon,serving_rsrp,speed_kmh
1,4,23.855,90.40491,-69.0,46.0
1,4,23.85491,90.40498,-65.0,48.0
1,4,23.85472,90.40515,-63.0,49.0
1,4,23.85472,90.40515,-70.0,51.0
1,4,23.85461,90.40523,-62.0,52.0
1,4,23.85451,90.40532,-66.0,54.0
1,4,23.8544,90.40541,-73.0,54.0
1,4,23.85429,90.40549,-62.0,51.0
1,4,23.8542,90.40557,-70.0,47.0
1,4,23.85411,90.40565,-66.0,43.0
1,4,23.85403,90.40572,-69.0,41.0
1,4,23.85395,90.40578,-68.0,38.0
1,4,23.85388,90.40584,-77.0,37.0
1,4,23.8538,90.4059,-78.0,38.0
1,4,23.85373,90.40596,-77.0,39.0
1,4,23.85364,90.40603,-77.0,41.0
1,4,23.85356,90.4061,-82.0,43.0
1,4,23.85347,90.40617,-95.0,44.0
1,4,23.85338,90.40624,-89.0,46.0
1,4,23.85329,90.40632,-89.0,48.0
1,4,23.85319,90.40641,-87.0,50.0
1,4,23.85309,90.40649,-83.0,50.0
1,4,23.85298,90.40657,-81.0,53.0
1,4,23.85286,90.40665,-84.0,54.0
1,4,23.85275,90.40674,-80.0,56.0
1,4,23.85264,90.40684,-77.0,55.0
1,4,23.85253,90.40693,-81.0,52.0
1,4,23.85241,90.407,-86.0,47.0
1,4,23.85232,90.40707,-86.0,39.0
1,4,23.85226,90.40713,-83.0,33.0
1,4,23.8522,90.40719,-80.0,31.0
1,4,23.85214,90.40725,-80.0,32.0
1,4,23.85208,90.4073,-80.0,30.0
1,4,23.85203,90.40735,-74.0,26.0
1,4,23.85198,90.40739,-78.0,26.0
1,4,23.85193,90.40744,-79.0,27.0
1,4,23.85188,90.40748,-74.0,28.0
1,4,23.85183,90.40753,-72.0,29.0
1,4,23.85177,90.40759,-78.0,31.0
1,4,23.85172,90.40764,-80.0,32.0
1,4,23.85166,90.4077,-73.0,34.0
1,4,23.8516,90.40777,-76.0,34.0
1,4,23.85154,90.40783,-69.0,33.0
1,4,23.85148,90.40788,-71.0,31.0
1,4,23.85143,90.40793,-72.0,28.0
1,4,23.85139,90.40798,-81.0,27.0
1,4,23.85134,90.40802,-81.0,24.0
1,4,23.8513,90.40806,-79.0,19.0
1,4,23.85127,90.40809,-78.0,15.0
1,4,23.85125,90.40812,-78.0,16.0
1,4,23.85121,90.40814,-73.0,17.0
1,4,23.85119,90.40816,-70.0,15.0
1,4,23.85116,90.40818,-66.0,12.0
1,4,23.85114,90.4082,-75.0,12.0
1,4,23.85111,90.40822,-74.0,16.0
1,4,23.85107,90.40824,-79.0,19.0
1,4,23.85102,90.40827,-77.0,21.0
1,4,23.85096,90.40829,-76.0,22.0
1,4,23.85091,90.40832,-78.0,24.0
1,4,23.85086,90.40835,-76.0,21.0
1,4,23.85083,90.40837,-78.0,16.0
1,4,23.85081,90.40839,-80.0,13.0
1,4,23.85079,90.4084,-79.0,9.0
1,4,23.85077,90.40841,-78.0,5.0
1,4,23.85075,90.40841,-79.0,4.0
1,4,23.85074,90.40841,-74.0,3.0
1,4,23.85073,90.40841,-76.0,2.0
1,4,23.85071,90.40842,-76.0,2.0
1,4,23.85071,90.40842,-77.0,2.0
1,4,23.8507,90.40842,-80.0,3.0
1,4,23.85069,90.40843,-79.0,6.0
1,4,23.85068,90.40845,-77.0,9.0
1,4,23.85066,90.40846,-78.0,10.0
1,4,23.85064,90.40848,-76.0,9.0
1,4,23.85062,90.4085,-75.0,9.0
1,4,23.85059,90.40851,-73.0,9.0
1,4,23.85059,90.40851,-71.0,9.0
1,4,23.85054,90.40852,-74.0,9.0
1,4,23.85052,90.40853,-79.0,9.0
1,4,23.8505,90.40854,-76.0,11.0
1,4,23.8505,90.40854,-78.0,10.0
1,4,23.85046,90.40857,-78.0,9.0
1,4,23.85046,90.40857,-75.0,10.0
1,4,23.85041,90.40861,-75.0,11.0
1,4,23.85041,90.40861,-76.0,12.0
1,4,23.85039,90.40864,-77.0,10.0
1,4,23.85037,90.40866,-78.0,9.0
1,4,23.85035,90.40868,-78.0,10.0
1,4,23.85033,90.40871,-79.0,14.0
1,4,23.85031,90.40874,-83.0,16.0
1,4,23.85025,90.40881,-83.0,17.0
1,4,23.85025,90.40881,-86.0,18.0
1,4,23.85022,90.40885,-83.0,19.0
1,4,23.85017,90.40888,-82.0,20.0
1,4,23.85013,90.40891,-80.0,22.0
1,4,23.85008,90.40896,-81.0,24.0
1,4,23.85003,90.409,-80.0,24.0
1,4,23.84998,90.40905,-83.0,25.0
1,4,23.84993,90.4091,-84.0,27.0
1,4,23.8498,90.40921,-87.0,29.0
1,4,23.8498,90.40921,-84.0,32.0
1,4,23.84974,90.40927,-78.0,33.0
1,4,23.84966,90.40932,-82.0,35.0
1,4,23.84958,90.40938,-82.0,36.0
1,4,23.8495,90.40944,-91.0,37.0
1,4,23.84943,90.4095,-89.0,37.0
1,4,23.84935,90.40957,-87.0,37.0
1,4,23.84928,90.40963,-87.0,36.0
1,4,23.8492,90.40969,-87.0,36.0
1,4,23.84913,90.40975,-87.0,36.0
1,4,23.84906,90.40981,-86.0,36.0
1,4,23.84899,90.40988,-81.0,36.0
1,4,23.84885,90.41,-87.0,36.0
1,4,23.84879,90.41007,-83.0,35.0
1,4,23.84879,90.41007,-84.0,34.0
1,4,23.84872,90.41013,-79.0,33.0
1,4,23.84866,90.4102,-96.0,34.0
1,4,23.84859,90.41026,-97.0,35.0
1,4,23.84852,90.41033,-96.0,36.0
1,4,23.84845,90.4104,-95.0,38.0
1,5,23.84837,90.41046,-98.0,39.0
1,5,23.84829,90.41052,-93.0,40.0
1,5,23.8482,90.41059,-98.0,41.0
1,5,23.84812,90.41066,-99.0,42.0
1,5,23.84794,90.41079,-98.0,43.0
1,5,23.84794,90.41079,-102.0,43.0
1,5,23.84785,90.41086,-95.0,43.0
1,5,23.84776,90.41093,-98.0,45.0
1,5,23.84767,90.411,-101.0,44.0
1,5,23.84749,90.41115,-100.0,45.0
1,5,23.8474,90.41123,-105.0,45.0
1,5,23.8473,90.41131,-101.0,47.0
1,5,23.84721,90.41139,-105.0,48.0
1,5,23.84721,90.41139,-99.0,48.0
1,5,23.84711,90.41147,-110.0,46.0
1,5,23.84702,90.41155,-107.0,49.0
1,5,23.84692,90.41163,-107.0,48.0
1,5,23.84683,90.41171,-85.0,44.0
1,5,23.84674,90.41178,-85.0,42.0
1,5,23.84666,90.41184,-87.0,40.0
1,5,23.84658,90.41191,-82.0,40.0
1,5,23.84651,90.41198,-83.0,40.0
1,5,23.84643,90.41204,-83.0,41.0
1,5,23.84634,90.41212,-83.0,42.0
1,5,23.84626,90.41219,-82.0,42.0
1,5,23.84618,90.41226,-83.0,42.0
1,5,23.8461,90.41233,-80.0,43.0
1,5,23.84602,90.41241,-80.0,43.0
1,5,23.84594,90.41248,-78.0,44.0
1,5,23.84585,90.41256,-77.0,45.0
1,5,23.84576,90.41264,-81.0,46.0
1,5,23.84567,90.41272,-77.0,47.0
1,5,23.84558,90.4128,-77.0,48.0
1,5,23.84549,90.41288,-79.0,49.0
1,5,23.84539,90.41296,-77.0,50.0
1,5,23.84529,90.41304,-78.0,51.0
1,5,23.84519,90.41313,-79.0,51.0
1,5,23.84509,90.41322,-79.0,52.0
1,5,23.845,90.41331,-83.0,53.0
1,5,23.8449,90.4134,-83.0,54.0
1,5,23.84479,90.41349,-86.0,55.0
1,5,23.84469,90.41359,-88.0,55.0
1,5,23.84459,90.41368,-88.0,55.0
1,5,23.84448,90.41378,-85.0,56.0
1,5,23.84436,90.41387,-86.0,57.0
1,5,23.84425,90.41397,-86.0,58.0
1,5,23.84413,90.41407,-86.0,59.0
1,5,23.84401,90.41416,-91.0,59.0
1,5,23.84389,90.41426,-87.0,60.0
1,5,23.84377,90.41436,-87.0,60.0
1,5,23.84364,90.41446,-89.0,61.0
1,5,23.84351,90.41456,-88.0,61.0
1,5,23.84338,90.41466,-88.0,59.0
1,5,23.84326,90.41476,-92.0,56.0
1,5,23.84315,90.41485,-100.0,55.0
1,5,23.84293,90.41504,-97.0,54.0
1,5,23.84293,90.41504,-98.0,51.0
1,5,23.84283,90.41513,-94.0,44.0
1,5,23.84274,90.4152,-93.0,42.0
1,5,23.84266,90.41527,-91.0,41.0
1,5,23.84258,90.41534,-95.0,42.0
1,5,23.84249,90.41541,-94.0,41.0
1,5,23.84242,90.41547,-94.0,37.0
1,5,23.84234,90.41554,-101.0,39.0
1,5,23.84227,90.41561,-102.0,37.0
1,5,23.8422,90.41568,-100.0,35.0
1,5,23.84213,90.41574,-99.0,36.0
1,5,23.84207,90.4158,-96.0,33.0
1,5,23.84201,90.41586,-91.0,33.0
1,5,23.84194,90.41592,-92.0,33.0
1,5,23.84188,90.41598,-84.0,32.0
1,5,23.84183,90.41604,-79.0,28.0
1,5,23.84177,90.41608,-73.0,27.0
1,5,23.84173,90.41613,-78.0,23.0
1,5,23.84168,90.41616,-75.0,21.0
1,5,23.84164,90.4162,-88.0,23.0
1,5,23.84159,90.41623,-79.0,23.0
1,5,23.84154,90.41627,-85.0,23.0
1,5,23.84149,90.41631,-88.0,24.0
1,5,23.84145,90.41634,-94.0,21.0
1,5,23.84141,90.41636,-96.0,13.0
1,5,23.8414,90.41638,-91.0,6.0
1,5,23.84139,90.41639,-91.0,3.0
1,5,23.84139,90.41639,-92.0,3.0
1,5,23.84138,90.4164,-91.0,7.0
1,5,23.84136,90.41642,-95.0,11.0
1,5,23.84134,90.41644,-96.0,15.0
1,5,23.84131,90.41648,-96.0,19.0
1,5,23.84127,90.41651,-97.0,21.0
1,5,23.84122,90.41654,-97.0,22.0
1,5,23.84118,90.41658,-96.0,25.0
1,5,23.84112,90.41662,-95.0,29.0
1,5,23.84106,90.41667,-87.0,31.0
1,5,23.84099,90.41672,-85.0,34.0
1,5,23.84091,90.41677,-87.0,36.0
1,5,23.84083,90.41682,-83.0,38.0
1,5,23.84074,90.41686,-87.0,40.0
1,5,23.84064,90.41691,-93.0,41.0
1,5,23.84055,90.41695,-94.0,41.0
1,5,23.84036,90.41705,-92.0,42.0
1,5,23.84036,90.41705,-96.0,43.0
1,5,23.84026,90.41711,-94.0,46.0
1,5,23.84005,90.41724,-101.0,46.0
1,5,23.84005,90.41724,-95.0,46.0
1,5,23.83985,90.41737,-91.0,47.0
1,5,23.83985,90.41737,-90.0,48.0
1,5,23.83974,90.41744,-91.0,50.0
1,5,23.83951,90.41757,-90.0,51.0
1,5,23.83951,90.41757,-97.0,53.0
1,5,23.83939,90.41765,-97.0,54.0
1,5,23.83927,90.41772,-93.0,55.0
1,5,23.83914,90.41779,-96.0,56.0
1,5,23.839,90.41785,-88.0,57.0
1,5,23.83887,90.41792,-88.0,58.0
1,5,23.83873,90.41798,-85.0,59.0
1,5,23.83846,90.4181,-82.0,59.0
1,5,23.83832,90.41816,-82.0,59.0
1,5,23.83818,90.41822,-78.0,60.0
1,5,23.83803,90.41827,-80.0,60.0
1,5,23.83803,90.41827,-88.0,61.0
1,5,23.83773,90.41838,-82.0,62.0
1,5,23.83773,90.41838,-80.0,62.0
1,5,23.83758,90.41843,-75.0,63.0
1,5,23.83728,90.41853,-74.0,63.0
1,5,23.83728,90.41853,-88.0,61.0
1,5,23.837,90.41862,-82.0,58.0
1,5,23.83686,90.41866,-81.0,56.0
1,5,23.83674,90.41869,-100.0,54.0
1,5,23.83663,90.41872,-85.0,47.0
1,5,23.83654,90.41874,-85.0,42.0
1,5,23.83646,90.41876,-86.0,37.0
1,5,23.83638,90.41878,-89.0,33.0
1,5,23.83631,90.4188,-93.0,30.0
1,5,23.83624,90.41881,-90.0,29.0
1,5,23.83616,90.41883,-91.0,29.0
1,5,23.83609,90.41884,-80.0,30.0
1,5,23.83602,90.41885,-88.0,30.0
1,5,23.83595,90.41887,-91.0,27.0
1,5,23.83589,90.41888,-94.0,26.0
1,5,23.83584,90.41889,-90.0,24.0
1,5,23.83578,90.4189,-84.0,22.0
1,5,23.83573,90.41892,-84.0,23.0
1,5,23.83566,90.41893,-88.0,22.0
1,5,23.83558,90.41894,-84.0,26.0
1,5,23.83558,90.41894,-84.0,29.0
1,5,23.8355,90.41896,-77.0,31.0
1,5,23.83542,90.41898,-77.0,31.0
1,5,23.83535,90.41899,-88.0,34.0
1,5,23.83526,90.41901,-82.0,35.0
1,5,23.83517,90.41903,-82.0,37.0
1,5,23.83507,90.41904,-92.0,39.0
1,5,23.83497,90.41906,-93.0,41.0
1,5,23.83487,90.41909,-88.0,42.0
1,5,23.83476,90.41911,-86.0,44.0
1,5,23.83465,90.41913,-86.0,46.0
1,5,23.83454,90.41916,-87.0,46.0
1,5,23.83442,90.41918,-79.0,47.0
1,5,23.8343,90.4192,-87.0,49.0
1,5,23.83418,90.41922,-83.0,50.0
1,5,23.83405,90.41924,-83.0,52.0
1,5,23.83392,90.41927,-74.0,53.0
1,5,23.83378,90.41929,-78.0,54.0
1,5,23.83364,90.41931,-73.0,56.0
1,5,23.8335,90.41934,-82.0,56.0
1,5,23.83336,90.41936,-82.0,57.0
1,5,23.83322,90.41938,-83.0,57.0
1,5,23.83307,90.4194,-85.0,58.0
1,5,23.83292,90.41941,-76.0,59.0
1,5,23.83278,90.41944,-68.0,59.0
1,5,23.83263,90.41946,-66.0,59.0
1,5,23.83248,90.41948,-64.0,59.0
1,5,23.83233,90.4195,-61.0,57.0
1,5,23.83219,90.41952,-65.0,55.0
1,5,23.83206,90.41954,-64.0,51.0
1,5,23.83193,90.41956,-68.0,50.0
1,5,23.83181,90.41957,-71.0,46.0
1,5,23.8317,90.41959,-69.0,41.0
1,5,23.8316,90.4196,-72.0,42.0
1,5,23.83149,90.41961,-72.0,42.0
1,5,23.83139,90.41963,-72.0,44.0
1,6,23.83127,90.41965,-78.0,45.0
1,6,23.83116,90.41967,-80.0,44.0
1,6,23.83106,90.41969,-81.0,40.0
1,6,23.83096,90.41971,-71.0,38.0
1,6,23.83087,90.41973,-67.0,36.0
1,6,23.83079,90.41974,-67.0,34.0
1,6,23.83071,90.41975,-70.0,31.0
1,6,23.83064,90.41976,-74.0,26.0
1,6,23.83058,90.41977,-74.0,24.0
1,6,23.83051,90.41978,-75.0,26.0
1,6,23.83045,90.41979,-71.0,28.0
1,6,23.83038,90.4198,-65.0,29.0
1,6,23.83031,90.41981,-65.0,27.0
1,6,23.83025,90.41982,-63.0,21.0
1,6,23.8302,90.41982,-66.0,16.0
1,6,23.83017,90.41983,-63.0,14.0
1,6,23.83013,90.41983,-62.0,16.0
1,6,23.83009,90.41983,-63.0,19.0
1,6,23.83003,90.41983,-63.0,20.0
1,6,23.82998,90.41984,-68.0,24.0
1,6,23.82991,90.41985,-67.0,27.0
1,6,23.82984,90.41986,-69.0,30.0
1,6,23.82977,90.41987,-69.0,32.0
1,6,23.82969,90.41988,-73.0,33.0
1,6,23.8296,90.4199,-76.0,34.0
1,6,23.82952,90.41991,-78.0,34.0
1,6,23.82945,90.41993,-78.0,32.0
1,6,23.82939,90.41995,-75.0,30.0
1,6,23.82933,90.41998,-74.0,30.0
1,6,23.82925,90.42,-71.0,33.0
1,6,23.82917,90.42002,-71.0,35.0
1,6,23.82909,90.42004,-75.0,36.0
1,6,23.829,90.42005,-76.0,35.0
1,6,23.82893,90.42007,-79.0,29.0
1,6,23.82886,90.42008,-79.0,25.0
1,6,23.8288,90.42009,-78.0,23.0
1,6,23.82875,90.4201,-76.0,21.0
1,6,23.8287,90.42011,-81.0,22.0
1,6,23.82864,90.42012,-83.0,25.0
1,6,23.82858,90.42014,-77.0,26.0
1,6,23.82852,90.42016,-68.0,23.0
1,6,23.82847,90.42018,-80.0,21.0
1,6,23.82842,90.42019,-83.0,21.0
1,6,23.82838,90.42021,-79.0,17.0
1,6,23.82834,90.42022,-77.0,14.0
1,6,23.82831,90.42023,-77.0,14.0
1,6,23.82828,90.42025,-79.0,14.0
1,6,23.82824,90.42027,-80.0,14.0
1,6,23.82817,90.42029,-82.0,16.0
1,6,23.82817,90.42029,-83.0,18.0
1,6,23.82812,90.4203,-83.0,19.0
1,6,23.82807,90.42032,-92.0,22.0
1,6,23.82801,90.42032,-90.0,24.0
1,6,23.82794,90.42034,-90.0,26.0
1,6,23.82787,90.42035,-89.0,28.0
1,6,23.82779,90.42036,-88.0,30.0
1,6,23.82771,90.42038,-84.0,31.0
1,6,23.82763,90.42039,-80.0,34.0
1,6,23.82745,90.42042,-80.0,35.0
1,6,23.82745,90.42042,-78.0,36.0
1,6,23.82736,90.42043,-79.0,36.0
1,6,23.82726,90.42045,-78.0,37.0
1,6,23.82717,90.42047,-81.0,39.0
1,6,23.82707,90.42048,-81.0,39.0
1,6,23.82697,90.4205,-83.0,38.0
1,6,23.82678,90.42053,-78.0,37.0
1,6,23.82668,90.42055,-82.0,37.0
1,6,23.82668,90.42055,-77.0,37.0
1,6,23.82659,90.42056,-76.0,37.0
1,6,23.8264,90.42059,-73.0,37.0
1,6,23.8264,90.42059,-81.0,35.0
1,6,23.82631,90.42061,-79.0,33.0
1,6,23.82617,90.42063,-79.0,28.0
1,6,23.82611,90.42064,-79.0,23.0
1,6,23.82606,90.42064,-80.0,21.0
1,6,23.82601,90.42065,-86.0,19.0
1,6,23.82596,90.42066,-82.0,19.0
1,6,23.82591,90.42066,-82.0,20.0
1,6,23.82586,90.42067,-80.0,20.0
1,6,23.82581,90.42068,-77.0,19.0
1,6,23.82576,90.42069,-78.0,20.0
1,6,23.8257,90.42071,-76.0,21.0
1,6,23.8257,90.42071,-76.0,23.0
1,6,23.82564,90.42073,-86.0,26.0
1,6,23.8255,90.42076,-77.0,28.0
1,6,23.8255,90.42076,-84.0,30.0
1,6,23.82538,90.42083,-72.0,29.0
1,6,23.82538,90.42083,-77.0,25.0
1,6,23.82534,90.42086,-70.0,20.0
1,6,23.82527,90.42093,-73.0,19.0
1,6,23.82527,90.42093,-73.0,18.0
1,6,23.82522,90.42101,-72.0,17.0
1,6,23.82522,90.42101,-73.0,20.0
1,6,23.82519,90.42105,-76.0,23.0
1,6,23.82515,90.42111,-82.0,26.0
1,6,23.82513,90.42117,-80.0,28.0
1,6,23.8251,90.42125,-79.0,30.0
1,6,23.82508,90.42133,-82.0,33.0
1,6,23.82507,90.42142,-80.0,34.0
1,6,23.82507,90.42161,-84.0,34.0
1,6,23.82507,90.42161,-84.0,35.0
1,6,23.82511,90.4218,-84.0,36.0
1,6,23.82511,90.4218,-89.0,37.0
1,6,23.82513,90.4219,-85.0,38.0
1,6,23.82516,90.422,-88.0,39.0
1,6,23.82518,90.4221,-88.0,39.0
1,6,23.82521,90.4222,-85.0,36.0
1,6,23.82524,90.4223,-86.0,40.0
1,6,23.82527,90.42241,-86.0,45.0
1,6,23.8253,90.42254,-81.0,47.0
1,6,23.82532,90.42266,-72.0,46.0
1,6,23.82535,90.42278,-72.0,44.0
1,6,23.82537,90.4229,-78.0,43.0
1,6,23.8254,90.42301,-81.0,44.0
1,6,23.82543,90.42313,-70.0,45.0
1,6,23.82545,90.42325,-70.0,45.0
1,6,23.82547,90.42337,-62.0,45.0
1,6,23.82549,90.42349,-85.0,46.0
1,6,23.82552,90.42361,-87.0,44.0
1,6,23.82554,90.42373,-77.0,41.0
1,6,23.82556,90.42383,-71.0,40.0
1,6,23.82558,90.42394,-82.0,39.0
1,6,23.82561,90.42404,-82.0,38.0
1,6,23.82563,90.42414,-82.0,38.0
1,6,23.82565,90.42424,-87.0,37.0
1,6,23.82568,90.42434,-89.0,37.0
1,6,23.8257,90.42444,-86.0,38.0
1,6,23.82572,90.42455,-87.0,40.0
1,6,23.82575,90.42466,-90.0,41.0
1,6,23.82577,90.42477,-86.0,43.0
1,6,23.8258,90.42488,-86.0,44.0
1,6,23.82582,90.425,-93.0,45.0
1,6,23.82585,90.42512,-100.0,46.0
1,6,23.82587,90.42525,-95.0,47.0
1,6,23.8259,90.42537,-103.0,48.0
1,6,23.82593,90.4255,-99.0,49.0
1,6,23.82595,90.42563,-95.0,49.0
1,6,23.82598,90.42577,-95.0,50.0
1,6,23.82601,90.4259,-97.0,51.0
1,6,23.82603,90.42604,-99.0,51.0
1,6,23.82609,90.42632,-102.0,52.0
1,6,23.82609,90.42632,-94.0,53.0
1,6,23.82612,90.42645,-92.0,53.0
1,6,23.82615,90.4266,-99.0,54.0
1,6,23.82618,90.42674,-93.0,54.0
1,6,23.82621,90.42689,-94.0,55.0
1,6,23.82624,90.42703,-90.0,56.0
1,6,23.82628,90.42718,-94.0,56.0
1,6,23.82631,90.42733,-91.0,57.0
1,6,23.82635,90.42748,-92.0,57.0
1,6,23.82638,90.42763,-92.0,57.0
1,6,23.82641,90.42779,-84.0,57.0
1,6,23.82644,90.42794,-91.0,57.0
1,6,23.82647,90.42809,-91.0,57.0
1,6,23.8265,90.42824,-87.0,58.0
1,6,23.82654,90.4284,-82.0,59.0
1,6,23.82658,90.42856,-84.0,60.0
1,6,23.82665,90.42887,-78.0,60.0
1,6,23.82665,90.42887,-84.0,61.0
1,6,23.82669,90.42904,-82.0,61.0
1,6,23.82673,90.4292,-79.0,62.0
1,6,23.8268,90.42953,-79.0,62.0
1,6,23.8268,90.42953,-75.0,63.0
1,6,23.82687,90.42987,-78.0,63.0
1,6,23.82691,90.43004,-87.0,63.0
1,6,23.82691,90.43004,-93.0,64.0
1,6,23.82695,90.43021,-95.0,65.0
1,6,23.82699,90.43038,-87.0,64.0
1,6,23.82702,90.43055,-84.0,64.0
1,6,23.8271,90.43089,-82.0,65.0
1,6,23.8271,90.43089,-83.0,65.0
1,6,23.82718,90.43124,-85.0,65.0
1,6,23.82721,90.43141,-91.0,65.0
1,6,23.82721,90.43141,-91.0,64.0
1,6,23.82725,90.43158,-91.0,63.0
1,6,23.82729,90.43175,-91.0,63.0
1,6,23.82732,90.43191,-86.0,60.0
1,6,23.82735,90.43207,-88.0,59.0
1,6,23.82739,90.43222,-90.0,59.0
1,6,23.82742,90.43238,-90.0,59.0
1,7,23.82746,90.43254,-90.0,60.0
1,7,23.8275,90.43269,-91.0,60.0
1,7,23.82753,90.43285,-90.0,60.0
1,7,23.82757,90.43301,-95.0,61.0
1,7,23.82761,90.43317,-101.0,61.0
1,7,23.82765,90.43334,-101.0,62.0
1,7,23.82768,90.4335,-97.0,62.0
1,7,23.82775,90.43384,-98.0,63.0
1,7,23.82779,90.434,-97.0,63.0
1,7,23.82779,90.434,-94.0,64.0
1,7,23.82786,90.43435,-93.0,64.0
1,7,23.82789,90.43452,-93.0,65.0
1,7,23.82793,90.43469,-88.0,65.0
1,7,23.82793,90.43469,-88.0,66.0
1,7,23.82796,90.43487,-92.0,66.0
1,7,23.828,90.43505,-92.0,66.0
1,7,23.82804,90.43522,-93.0,67.0
1,7,23.82811,90.43558,-98.0,67.0
1,7,23.82811,90.43558,-102.0,68.0
1,7,23.82815,90.43576,-102.0,67.0
1,7,23.82821,90.43612,-100.0,67.0
1,7,23.82825,90.4363,-100.0,68.0
1,7,23.828285,90.43648,-107.0,67.5
1,7,23.82832,90.43666,-94.0,67.0
1,7,23.82835,90.43684,-95.0,67.0
1,7,23.82837,90.43702,-96.0,67.0
1,7,23.82841,90.4372,-97.0,67.0
1,7,23.82844,90.43738,-98.0,68.0
1,7,23.82848,90.43756,-97.0,68.0
1,7,23.82851,90.43774,-95.0,68.0
1,7,23.82854,90.43792,-95.0,68.0
1,7,23.82857,90.4381,-95.0,68.0
1,7,23.8286,90.43828,-95.0,68.0
1,7,23.82863,90.43846,-95.0,68.0
1,7,23.82866,90.43864,-95.0,68.0
1,7,23.82869,90.43882,-94.0,67.0
1,7,23.82873,90.439,-93.0,67.0
1,7,23.828745,90.43909,-92.0,67.0
1,7,23.82876,90.43918,-89.0,67.0
1,7,23.82879,90.43936,-93.0,68.0
1,7,23.82883,90.43954,-90.0,68.0
1,7,23.82889,90.43991,-88.0,68.0
1,7,23.82892,90.44009,-86.0,67.0
1,7,23.82896,90.44027,-87.0,67.0
1,7,23.82899,90.44044,-92.0,67.0
1,7,23.82903,90.44062,-91.0,67.0
1,7,23.82903,90.44062,-95.0,67.0
1,7,23.82907,90.4408,-91.0,68.0
1,7,23.82914,90.44116,-89.0,68.0
1,7,23.82914,90.44116,-87.0,68.0
1,7,23.82918,90.44134,-86.0,65.0
1,7,23.82921,90.44151,-79.0,61.0
1,7,23.82927,90.44182,-89.0,58.0
1,7,23.82927,90.44182,-94.0,56.0
1,7,23.82932,90.44211,-86.0,56.0
1,7,23.82935,90.44225,-95.0,50.0
1,7,23.82938,90.44237,-93.0,46.0
1,7,23.82941,90.44249,-91.0,42.0
1,7,23.82943,90.4426,-91.0,42.0
1,7,23.82946,90.44269,-89.0,34.0
1,7,23.82948,90.44277,-89.0,34.0
1,7,23.82948,90.44277,-90.0,30.0
1,7,23.8295,90.44284,-90.0,27.0
1,7,23.82951,90.44291,-91.0,22.0
1,7,23.82953,90.44296,-90.0,18.0
1,7,23.82954,90.44299,-86.0,14.0
1,7,23.82955,90.44303,-86.0,14.0
1,7,23.82956,90.44306,-87.0,13.0
1,7,23.82957,90.44309,-85.0,10.0
1,7,23.82958,90.44311,-85.0,8.0
1,7,23.82958,90.44312,-86.0,6.0
1,7,23.82958,90.44314,-87.0,7.0
1,7,23.82959,90.44315,-84.0,6.0
1,7,23.82959,90.44317,-84.0,7.0
1,7,23.8296,90.44319,-84.0,6.0
1,7,23.8296,90.4432,-90.0,6.0
1,7,23.8296,90.44322,-86.0,6.0
1,7,23.82961,90.44323,-92.0,6.0
1,7,23.82961,90.44325,-90.0,9.0
1,7,23.82961,90.44328,-85.0,13.0
1,7,23.82962,90.44332,-88.0,17.0
1,7,23.82962,90.44336,-91.0,20.0
1,7,23.82963,90.44342,-93.0,21.0
1,7,23.82964,90.44348,-92.0,23.0
1,7,23.82965,90.44354,-90.0,26.0
1,7,23.82966,90.44361,-86.0,28.0
1,7,23.82967,90.44369,-85.0,31.0
1,7,23.8297,90.44387,-87.0,33.0
1,7,23.82971,90.44397,-87.0,35.0
1,7,23.82973,90.44406,-87.0,37.0
1,7,23.82975,90.44416,-87.0,37.0
1,7,23.82977,90.44426,-89.0,37.0
1,7,23.82979,90.44437,-93.0,38.0
1,7,23.82981,90.44447,-93.5,40.0
1,7,23.82981,90.44447,-94.0,41.0
1,7,23.82986,90.4447,-98.0,42.0
1,7,23.82988,90.44481,-100.0,43.0
1,7,23.8299,90.44493,-100.0,44.0
1,7,23.82993,90.44505,-100.0,44.0
1,7,23.82995,90.44517,-102.0,45.0
1,7,23.82997,90.44529,-104.0,46.0
1,7,23.82997,90.44529,-106.0,47.0
1,7,23.83002,90.44555,-105.0,48.0
1,7,23.83005,90.44569,-105.0,50.0
1,7,23.83008,90.44582,-105.0,51.0
1,7,23.83011,90.44597,-106.0,52.0
1,7,23.83011,90.44597,-106.5,54.0
1,7,23.83016,90.44626,-107.0,55.0
1,7,23.8302,90.44642,-110.0,57.0
1,7,23.8302,90.44642,-112.0,58.0
1,7,23.83026,90.44674,-105.0,60.0
1,7,23.83026,90.44674,-106.5,62.0
1,7,23.83034,90.44707,-108.0,63.0
1,7,23.83037,90.44724,-109.0,64.0
1,7,23.8304,90.44741,-108.0,63.0
1,7,23.8304,90.44741,-107.5,63.0
1,7,23.83047,90.44775,-107.0,63.0
1,7,23.83051,90.44793,-107.0,65.0
1,7,23.83055,90.4481,-104.0,65.0
1,7,23.83058,90.44827,-103.0,65.0
1,7,23.83063,90.44843,-103.0,65.0
1,7,23.83066,90.44861,-103.0,62.0
1,7,23.83069,90.44879,-103.0,66.0
1,7,23.83073,90.44897,-105.0,66.0
1,7,23.83076,90.44915,-104.0,65.0
1,7,23.83079,90.44932,-101.5,64.0
1,7,23.83079,90.44932,-99.0,64.0
1,7,23.83082,90.4495,-97.0,64.0
